filename,dimensions,format
people\human\c0201\obj\hair\h0106\texture\c0201h0106_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0107\texture\c0201h0107_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0107\texture\c0201h0107_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0108\texture\c0201h0108_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0108\texture\c0201h0108_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0110\texture\c0201h0110_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0110\texture\c0201h0110_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0111\texture\c0201h0111_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0111\texture\c0201h0111_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0112\texture\c0201h0112_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0112\texture\c0201h0112_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0113\texture\c0201h0113_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0113\texture\c0201h0113_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0115\texture\c0201h0115_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0115\texture\c0201h0115_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0118\texture\c0201h0118_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0118\texture\c0201h0118_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0119\texture\c0201h0119_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0119\texture\c0201h0119_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0120\texture\c0201h0120_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0120\texture\c0201h0120_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0121\texture\c0201h0121_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0121\texture\c0201h0121_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0122\texture\c0201h0122_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0122\texture\c0201h0122_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0123\texture\c0201h0123_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0123\texture\c0201h0123_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0124\texture\c0201h0124_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0124\texture\c0201h0124_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0125\texture\c0201h0125_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0125\texture\c0201h0125_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0126\texture\c0201h0126_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0126\texture\c0201h0126_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0127\texture\c0201h0127_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0127\texture\c0201h0127_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0128\texture\c0201h0128_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0128\texture\c0201h0128_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0130\texture\c0201h0130_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0130\texture\c0201h0130_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0131\texture\c0201h0131_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0131\texture\c0201h0131_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0132\texture\c0201h0132_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0132\texture\c0201h0132_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0133\texture\c0201h0133_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0133\texture\c0201h0133_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0135\texture\c0201h0135_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0135\texture\c0201h0135_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0136\texture\c0201h0136_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0136\texture\c0201h0136_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0137\texture\c0201h0137_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0137\texture\c0201h0137_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0138\texture\c0201h0138_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0138\texture\c0201h0138_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0140\texture\c0201h0140_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0140\texture\c0201h0140_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0141\texture\c0201h0141_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0141\texture\c0201h0141_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0142\texture\c0201h0142_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0142\texture\c0201h0142_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0144\texture\c0201h0144_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0144\texture\c0201h0144_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0145\texture\c0201h0145_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0145\texture\c0201h0145_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0146\texture\c0201h0146_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0146\texture\c0201h0146_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0147\texture\c0201h0147_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0147\texture\c0201h0147_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0148\texture\c0201h0148_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0148\texture\c0201h0148_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0149\texture\c0201h0149_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0149\texture\c0201h0149_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0150\texture\c0201h0150_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0150\texture\c0201h0150_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0151\texture\c0201h0151_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0151\texture\c0201h0151_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0152\texture\c0201h0152_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0152\texture\c0201h0152_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0153\texture\c0201h0153_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0153\texture\c0201h0153_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0154\texture\c0201h0154_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0154\texture\c0201h0154_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0155\texture\c0201h0155_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0155\texture\c0201h0155_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0156\texture\c0201h0156_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0156\texture\c0201h0156_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0157\texture\c0201h0157_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0157\texture\c0201h0157_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0159\texture\c0201h0159_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0159\texture\c0201h0159_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0160\texture\c0201h0160_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0160\texture\c0201h0160_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0161\texture\c0201h0161_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0161\texture\c0201h0161_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0162\texture\c0201h0162_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0162\texture\c0201h0162_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0163\texture\c0201h0163_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0163\texture\c0201h0163_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0164\texture\c0201h0164_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0164\texture\c0201h0164_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0165\texture\c0201h0165_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0165\texture\c0201h0165_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0166\texture\c0201h0166_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0166\texture\c0201h0166_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0167\texture\c0201h0167_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0167\texture\c0201h0167_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0168\texture\c0201h0168_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0168\texture\c0201h0168_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0169\texture\c0201h0169_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0169\texture\c0201h0169_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0170\texture\c0201h0170_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0170\texture\c0201h0170_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0171\texture\c0201h0171_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0171\texture\c0201h0171_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0172\texture\c0201h0172_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0172\texture\c0201h0172_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0173\texture\c0201h0173_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0173\texture\c0201h0173_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0174\texture\c0201h0174_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0174\texture\c0201h0174_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0175\texture\c0201h0175_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0175\texture\c0201h0175_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0176\texture\c0201h0176_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0176\texture\c0201h0176_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0177\texture\c0201h0177_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0177\texture\c0201h0177_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0178\texture\c0201h0178_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0201\obj\hair\h0178\texture\c0201h0178_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0204\obj\face\f0001\texture\c0204f0001_etc_mask.dds,128x64,BC7_UNORM
people\human\c0204\obj\face\f0001\texture\c0204f0001_fac_base.dds,256x512,BC7_UNORM
people\human\c0204\obj\face\f0001\texture\c0204f0001_fac_norm.dds,256x512,BC7_UNORM
people\human\c0204\obj\face\f0002\texture\c0204f0002_etc_mask.dds,128x64,BC7_UNORM
people\human\c0204\obj\face\f0002\texture\c0204f0002_fac_norm.dds,256x512,BC7_UNORM
people\human\c0204\obj\hair\h0003\texture\c0204h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0003\texture\c0204h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0004\texture\c0204h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0004\texture\c0204h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0005\texture\c0204h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0005\texture\c0204h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0006\texture\c0204h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0006\texture\c0204h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0007\texture\c0204h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0204\obj\hair\h0007\texture\c0204h0007_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\body\b0001\texture\c0301b0001_norm.dds,1024x2048,BC7_UNORM
people\human\c0301\obj\face\f0101\texture\c0301f0101_etc_mask.dds,512x512,BC7_UNORM
people\human\c0301\obj\face\f0101\texture\c0301f0101_fac_base.dds,256x512,BC7_UNORM
people\human\c0301\obj\face\f0101\texture\c0301f0101_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0301\obj\face\f0102\texture\c0301f0102_etc_mask.dds,512x512,BC7_UNORM
people\human\c0301\obj\face\f0102\texture\c0301f0102_fac_base.dds,256x512,BC7_UNORM
people\human\c0301\obj\face\f0102\texture\c0301f0102_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0301\obj\face\f0103\texture\c0301f0103_etc_mask.dds,512x512,BC7_UNORM
people\human\c0301\obj\face\f0103\texture\c0301f0103_fac_base.dds,256x512,BC7_UNORM
people\human\c0301\obj\face\f0103\texture\c0301f0103_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0301\obj\face\f0104\texture\c0301f0104_etc_mask.dds,512x512,BC7_UNORM
people\human\c0301\obj\face\f0104\texture\c0301f0104_fac_base.dds,256x512,BC7_UNORM
people\human\c0301\obj\face\f0104\texture\c0301f0104_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0301\obj\face\f0210\texture\c0301f0210_etc_mask.dds,256x256,BC7_UNORM
people\human\c0301\obj\face\f0210\texture\c0301f0210_fac_base.dds,256x512,BC7_UNORM
people\human\c0301\obj\face\f0210\texture\c0301f0210_fac_norm.dds,256x512,BC7_UNORM
people\human\c0301\obj\hair\h0001\texture\c0301h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0001\texture\c0301h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0002\texture\c0301h0002_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0002\texture\c0301h0002_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0003\texture\c0301h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0003\texture\c0301h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0004\texture\c0301h0004_hir_mask.dds,512x512,BC7_UNORM
people\human\c0301\obj\hair\h0004\texture\c0301h0004_hir_norm.dds,512x512,BC7_UNORM
people\human\c0301\obj\hair\h0006\texture\c0301h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0006\texture\c0301h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0007\texture\c0301h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0007\texture\c0301h0007_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0008\texture\c0301h0008_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0008\texture\c0301h0008_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0009\texture\c0301h0009_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0009\texture\c0301h0009_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0010\texture\c0301h0010_hir_mask.dds,2048x1024,BC7_UNORM
people\human\c0301\obj\hair\h0010\texture\c0301h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0011\texture\c0301h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0011\texture\c0301h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0012\texture\c0301h0012_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0012\texture\c0301h0012_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0013\texture\c0301h0013_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0013\texture\c0301h0013_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0051\texture\c0301h0051_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0051\texture\c0301h0051_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0052\texture\c0301h0052_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0052\texture\c0301h0052_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0053\texture\c0301h0053_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0053\texture\c0301h0053_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0061\texture\c0301h0061_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0301\obj\hair\h0061\texture\c0301h0061_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\body\b0001\texture\c0401b0001_norm.dds,1024x2048,BC7_UNORM
people\human\c0401\obj\face\f0101\texture\c0401f0101_etc_mask.dds,256x512,BC7_UNORM
people\human\c0401\obj\face\f0101\texture\c0401f0101_fac_base.dds,256x512,BC7_UNORM
people\human\c0401\obj\face\f0101\texture\c0401f0101_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0401\obj\face\f0102\texture\c0401f0102_etc_mask.dds,256x512,BC7_UNORM
people\human\c0401\obj\face\f0102\texture\c0401f0102_fac_base.dds,256x512,BC7_UNORM
people\human\c0401\obj\face\f0102\texture\c0401f0102_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0401\obj\face\f0103\texture\c0401f0103_etc_mask.dds,512x512,BC7_UNORM
people\human\c0401\obj\face\f0103\texture\c0401f0103_fac_base.dds,256x512,BC7_UNORM
people\human\c0401\obj\face\f0103\texture\c0401f0103_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0401\obj\face\f0104\texture\c0401f0104_etc_mask.dds,256x512,BC7_UNORM
people\human\c0401\obj\face\f0104\texture\c0401f0104_fac_base.dds,256x512,BC7_UNORM
people\human\c0401\obj\face\f0104\texture\c0401f0104_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0401\obj\hair\h0001\texture\c0401h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0001\texture\c0401h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0002\texture\c0401h0002_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0002\texture\c0401h0002_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0003\texture\c0401h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0003\texture\c0401h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0004\texture\c0401h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0004\texture\c0401h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0005\texture\c0401h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0005\texture\c0401h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0006\texture\c0401h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0006\texture\c0401h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0007\texture\c0401h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0007\texture\c0401h0007_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0008\texture\c0401h0008_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0008\texture\c0401h0008_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0009\texture\c0401h0009_hir_mask.dds,512x1024,BC7_UNORM
people\human\c0401\obj\hair\h0009\texture\c0401h0009_hir_norm.dds,1024x2048,BC7_UNORM
people\human\c0401\obj\hair\h0010\texture\c0401h0010_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0010\texture\c0401h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0011\texture\c0401h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0011\texture\c0401h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0012\texture\c0401h0012_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0012\texture\c0401h0012_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0061\texture\c0401h0061_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0401\obj\hair\h0061\texture\c0401h0061_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\face\f0001\texture\c0501f0001_etc_mask.dds,512x512,BC7_UNORM
people\human\c0501\obj\face\f0001\texture\c0501f0001_fac_base.dds,256x512,BC7_UNORM
people\human\c0501\obj\face\f0001\texture\c0501f0001_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0501\obj\face\f0002\texture\c0501f0002_etc_mask.dds,512x512,BC7_UNORM
people\human\c0501\obj\face\f0002\texture\c0501f0002_fac_base.dds,256x512,BC7_UNORM
people\human\c0501\obj\face\f0002\texture\c0501f0002_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0501\obj\face\f0003\texture\c0501f0003_etc_mask.dds,512x512,BC7_UNORM
people\human\c0501\obj\face\f0003\texture\c0501f0003_fac_base.dds,256x512,BC7_UNORM
people\human\c0501\obj\face\f0003\texture\c0501f0003_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0501\obj\face\f0004\texture\c0501f0004_etc_mask.dds,512x512,BC7_UNORM
people\human\c0501\obj\face\f0004\texture\c0501f0004_fac_base.dds,256x512,BC7_UNORM
people\human\c0501\obj\face\f0004\texture\c0501f0004_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0501\obj\face\f0102\texture\c0501f0102_fac_base.dds,256x512,BC7_UNORM
people\human\c0501\obj\hair\h0001\texture\c0501h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0001\texture\c0501h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0002\texture\c0501h0002_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0002\texture\c0501h0002_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0003\texture\c0501h0003_hir_mask.dds,512x1024,BC7_UNORM
people\human\c0501\obj\hair\h0003\texture\c0501h0003_hir_norm.dds,512x1024,BC7_UNORM
people\human\c0501\obj\hair\h0004\texture\c0501h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0004\texture\c0501h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0005\texture\c0501h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0005\texture\c0501h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0006\texture\c0501h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0006\texture\c0501h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0007\texture\c0501h0007_hir_mask.dds,512x1024,BC7_UNORM
people\human\c0501\obj\hair\h0007\texture\c0501h0007_hir_norm.dds,1024x2048,BC7_UNORM
people\human\c0501\obj\hair\h0008\texture\c0501h0008_hir_mask.dds,512x1024,BC7_UNORM
people\human\c0501\obj\hair\h0008\texture\c0501h0008_hir_norm.dds,512x1024,BC7_UNORM
people\human\c0501\obj\hair\h0009\texture\c0501h0009_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0009\texture\c0501h0009_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0010\texture\c0501h0010_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0010\texture\c0501h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0011\texture\c0501h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0011\texture\c0501h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0012\texture\c0501h0012_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0012\texture\c0501h0012_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0061\texture\c0501h0061_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0501\obj\hair\h0061\texture\c0501h0061_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\face\f0001\texture\c0601f0001_etc_mask.dds,512x512,BC7_UNORM
people\human\c0601\obj\face\f0001\texture\c0601f0001_fac_base.dds,256x512,BC7_UNORM
people\human\c0601\obj\face\f0001\texture\c0601f0001_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0601\obj\face\f0002\texture\c0601f0002_etc_mask.dds,512x512,BC7_UNORM
people\human\c0601\obj\face\f0002\texture\c0601f0002_fac_base.dds,256x512,BC7_UNORM
people\human\c0601\obj\face\f0002\texture\c0601f0002_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0601\obj\face\f0003\texture\c0601f0003_etc_mask.dds,512x512,BC7_UNORM
people\human\c0601\obj\face\f0003\texture\c0601f0003_fac_base.dds,256x512,BC7_UNORM
